dt_id,dm_id,inv_id,descr,open_date
2,2,273,sample description sorry,314
7,1,865,sample description sorry,536
6,7,869,sample description sorry,102
10,2,688,sample description sorry,287
7,4,568,sample description sorry,47
11,4,90,sample description sorry,228
4,5,935,sample description sorry,572
10,6,421,sample description sorry,683
11,6,359,sample description sorry,660
2,6,904,sample description sorry,433
7,6,682,sample description sorry,358
2,3,669,sample description sorry,38
7,6,369,sample description sorry,699
8,5,957,sample description sorry,678
9,2,787,sample description sorry,377
11,4,100,sample description sorry,194
3,7,570,sample description sorry,131
7,1,579,sample description sorry,114
11,5,626,sample description sorry,235
1,7,221,sample description sorry,50
9,1,793,sample description sorry,247
10,5,3,sample description sorry,669
1,7,718,sample description sorry,493
9,6,288,sample description sorry,206
5,6,835,sample description sorry,504
5,3,725,sample description sorry,336
11,5,880,sample description sorry,32
1,7,298,sample description sorry,596
10,4,197,sample description sorry,154
5,6,734,sample description sorry,142
3,4,513,sample description sorry,538
8,3,111,sample description sorry,147
9,1,90,sample description sorry,393
3,6,517,sample description sorry,427
11,7,149,sample description sorry,611
10,5,623,sample description sorry,250
1,6,240,sample description sorry,114
5,2,751,sample description sorry,93
1,5,408,sample description sorry,117
8,6,228,sample description sorry,365
6,5,817,sample description sorry,80
8,7,261,sample description sorry,31
7,6,287,sample description sorry,534
2,5,29,sample description sorry,665
6,2,551,sample description sorry,497
2,2,52,sample description sorry,160
7,5,293,sample description sorry,121
4,1,280,sample description sorry,682
11,7,768,sample description sorry,366
3,4,35,sample description sorry,308
8,6,949,sample description sorry,22
5,5,3,sample description sorry,306
2,2,702,sample description sorry,51
3,3,158,sample description sorry,380
2,7,618,sample description sorry,403
5,2,713,sample description sorry,587
7,4,929,sample description sorry,87
1,5,824,sample description sorry,289
7,7,770,sample description sorry,190
8,7,884,sample description sorry,79
7,5,293,sample description sorry,547
5,2,95,sample description sorry,459
9,7,639,sample description sorry,341
7,4,544,sample description sorry,368
3,4,561,sample description sorry,657
9,7,185,sample description sorry,417
7,4,59,sample description sorry,672
3,5,232,sample description sorry,38
10,1,781,sample description sorry,476
2,1,589,sample description sorry,597
11,4,343,sample description sorry,459
1,7,817,sample description sorry,588
6,2,766,sample description sorry,520
6,1,701,sample description sorry,600
8,6,588,sample description sorry,316
10,4,665,sample description sorry,77
2,2,176,sample description sorry,614
5,5,535,sample description sorry,566
9,1,486,sample description sorry,439
3,1,132,sample description sorry,456
2,1,572,sample description sorry,348
2,4,377,sample description sorry,147
1,3,179,sample description sorry,377
5,4,526,sample description sorry,251
3,4,798,sample description sorry,379
2,5,733,sample description sorry,688
7,6,586,sample description sorry,73
8,1,548,sample description sorry,652
8,1,867,sample description sorry,137
8,4,406,sample description sorry,298
7,6,616,sample description sorry,525
6,3,431,sample description sorry,509
11,6,198,sample description sorry,331
1,1,978,sample description sorry,85
4,2,292,sample description sorry,668
2,2,359,sample description sorry,583
2,2,944,sample description sorry,612
8,6,386,sample description sorry,450
9,6,753,sample description sorry,90
6,1,147,sample description sorry,64
8,6,112,sample description sorry,650
10,3,549,sample description sorry,600
7,6,157,sample description sorry,683
2,6,543,sample description sorry,176
11,1,92,sample description sorry,1
9,1,719,sample description sorry,414
4,2,772,sample description sorry,437
10,1,25,sample description sorry,99
5,5,55,sample description sorry,25
6,6,237,sample description sorry,336
9,3,890,sample description sorry,510
4,1,613,sample description sorry,514
11,1,417,sample description sorry,122
11,5,211,sample description sorry,269
9,1,265,sample description sorry,532
1,5,969,sample description sorry,313
3,7,600,sample description sorry,157
8,3,46,sample description sorry,81
7,6,963,sample description sorry,407
8,4,973,sample description sorry,516
5,7,139,sample description sorry,38
5,2,891,sample description sorry,12
6,1,283,sample description sorry,580
1,3,568,sample description sorry,431
10,1,563,sample description sorry,331
7,7,686,sample description sorry,579
9,2,810,sample description sorry,476
5,1,192,sample description sorry,403
4,5,955,sample description sorry,269
1,7,628,sample description sorry,353
8,6,96,sample description sorry,253
5,1,761,sample description sorry,85
9,6,52,sample description sorry,548
6,4,68,sample description sorry,587
3,1,257,sample description sorry,232
10,4,703,sample description sorry,88
9,2,213,sample description sorry,412
7,3,943,sample description sorry,233
6,3,757,sample description sorry,186
7,6,631,sample description sorry,85
7,5,274,sample description sorry,656
4,1,957,sample description sorry,190
2,3,719,sample description sorry,478
4,7,80,sample description sorry,639
8,3,574,sample description sorry,23
11,6,314,sample description sorry,311
2,5,884,sample description sorry,283
1,5,350,sample description sorry,97
2,7,410,sample description sorry,432
8,4,495,sample description sorry,670
11,3,688,sample description sorry,196
6,3,81,sample description sorry,275
11,6,81,sample description sorry,603
7,2,970,sample description sorry,224
5,1,81,sample description sorry,11
4,6,193,sample description sorry,355
2,6,786,sample description sorry,413
2,7,553,sample description sorry,258
7,1,824,sample description sorry,289
4,1,490,sample description sorry,303
2,4,35,sample description sorry,434
4,3,378,sample description sorry,418
5,2,401,sample description sorry,204
5,3,784,sample description sorry,541
5,7,342,sample description sorry,387
7,1,905,sample description sorry,534
1,7,384,sample description sorry,558
4,6,325,sample description sorry,595
8,5,175,sample description sorry,246
8,4,590,sample description sorry,461
7,1,462,sample description sorry,315
3,5,742,sample description sorry,239
8,6,953,sample description sorry,279
9,1,521,sample description sorry,13
4,5,502,sample description sorry,652
11,2,189,sample description sorry,648
9,5,526,sample description sorry,152
5,6,103,sample description sorry,51
9,3,133,sample description sorry,128
11,2,378,sample description sorry,661
6,3,467,sample description sorry,577
3,4,826,sample description sorry,376
5,5,776,sample description sorry,74
1,7,848,sample description sorry,565
7,5,177,sample description sorry,301
1,1,584,sample description sorry,352
4,4,488,sample description sorry,474
6,4,672,sample description sorry,202
9,6,99,sample description sorry,174
11,5,643,sample description sorry,204
6,4,264,sample description sorry,582
3,6,936,sample description sorry,579
9,3,604,sample description sorry,33
8,2,765,sample description sorry,341
9,6,495,sample description sorry,10
9,2,929,sample description sorry,193
3,1,206,sample description sorry,50
7,4,13,sample description sorry,313
4,4,107,sample description sorry,43
4,4,752,sample description sorry,482
1,3,2,sample description sorry,577
1,6,834,sample description sorry,476
4,5,33,sample description sorry,553
11,3,48,sample description sorry,25
1,5,348,sample description sorry,62
7,1,340,sample description sorry,136
10,3,48,sample description sorry,269
7,5,819,sample description sorry,555
1,4,53,sample description sorry,30
8,2,605,sample description sorry,427
7,5,859,sample description sorry,414
2,5,214,sample description sorry,176
7,3,493,sample description sorry,626
10,4,997,sample description sorry,73
4,5,623,sample description sorry,681
10,5,908,sample description sorry,118
3,3,326,sample description sorry,623
9,1,674,sample description sorry,265
3,2,984,sample description sorry,326
4,3,702,sample description sorry,605
2,6,395,sample description sorry,646
5,3,781,sample description sorry,465
5,2,204,sample description sorry,133
9,5,103,sample description sorry,288
1,4,582,sample description sorry,663
7,6,698,sample description sorry,362
8,2,743,sample description sorry,660
1,2,498,sample description sorry,622
5,6,52,sample description sorry,185
8,1,463,sample description sorry,593
7,6,600,sample description sorry,345
11,2,560,sample description sorry,293
5,1,467,sample description sorry,286
2,5,506,sample description sorry,651
1,7,939,sample description sorry,432
9,3,735,sample description sorry,282
6,4,185,sample description sorry,570
2,3,873,sample description sorry,64
9,6,221,sample description sorry,326
8,4,318,sample description sorry,338
10,3,984,sample description sorry,134
7,3,19,sample description sorry,552
2,4,841,sample description sorry,56
7,1,1014,sample description sorry,568
7,2,381,sample description sorry,252
11,2,710,sample description sorry,116
11,6,520,sample description sorry,452
7,6,188,sample description sorry,695
1,3,943,sample description sorry,446
10,6,421,sample description sorry,334
6,7,815,sample description sorry,231
11,7,20,sample description sorry,71
1,5,317,sample description sorry,77
4,7,106,sample description sorry,699
5,3,1008,sample description sorry,518
8,2,514,sample description sorry,656
8,7,61,sample description sorry,91
9,2,942,sample description sorry,610
7,4,984,sample description sorry,487
6,1,705,sample description sorry,470
7,5,593,sample description sorry,671
10,4,446,sample description sorry,569
8,5,96,sample description sorry,371
6,6,608,sample description sorry,121
9,6,206,sample description sorry,683
4,2,870,sample description sorry,157
7,3,8,sample description sorry,82
5,6,681,sample description sorry,636
9,7,754,sample description sorry,59
11,1,437,sample description sorry,59
10,5,610,sample description sorry,472
4,2,462,sample description sorry,525
11,1,414,sample description sorry,11
3,1,367,sample description sorry,562
2,6,694,sample description sorry,564
1,1,15,sample description sorry,466
10,6,695,sample description sorry,648
1,4,798,sample description sorry,694
4,7,37,sample description sorry,487
10,1,206,sample description sorry,330
1,4,279,sample description sorry,340
5,4,721,sample description sorry,554
4,6,731,sample description sorry,446
2,6,288,sample description sorry,325
3,1,385,sample description sorry,500
5,3,264,sample description sorry,288
7,5,76,sample description sorry,111
11,4,550,sample description sorry,684
11,7,696,sample description sorry,227
4,5,827,sample description sorry,354
8,2,491,sample description sorry,72
6,1,809,sample description sorry,140
8,4,530,sample description sorry,68
8,4,948,sample description sorry,317
1,5,340,sample description sorry,647
10,5,650,sample description sorry,274
10,7,566,sample description sorry,595
1,3,1,sample description sorry,97
6,4,357,sample description sorry,651
9,2,376,sample description sorry,584
2,3,931,sample description sorry,284
10,7,220,sample description sorry,586
11,5,113,sample description sorry,118
11,4,495,sample description sorry,170
8,2,661,sample description sorry,98
7,7,877,sample description sorry,212
3,1,281,sample description sorry,271
10,5,408,sample description sorry,387
7,2,100,sample description sorry,461
5,4,995,sample description sorry,338
4,5,593,sample description sorry,385
7,3,809,sample description sorry,311
11,4,27,sample description sorry,293
8,3,873,sample description sorry,62
8,7,852,sample description sorry,361
8,6,538,sample description sorry,202
2,7,41,sample description sorry,428
1,1,195,sample description sorry,599
3,4,440,sample description sorry,472
3,3,277,sample description sorry,697
6,3,666,sample description sorry,660
7,3,539,sample description sorry,522
1,2,893,sample description sorry,61
6,7,298,sample description sorry,569
8,3,246,sample description sorry,397
5,2,849,sample description sorry,177
5,4,389,sample description sorry,245
10,4,954,sample description sorry,311
9,3,767,sample description sorry,675
8,5,163,sample description sorry,252
2,3,116,sample description sorry,242
3,6,186,sample description sorry,688
2,2,937,sample description sorry,515
10,2,337,sample description sorry,363
3,3,388,sample description sorry,2
1,2,164,sample description sorry,409
4,3,955,sample description sorry,628
11,2,290,sample description sorry,500
2,2,311,sample description sorry,480
7,5,848,sample description sorry,505
7,4,829,sample description sorry,15
4,1,37,sample description sorry,289
5,7,900,sample description sorry,460
6,4,875,sample description sorry,350
2,3,203,sample description sorry,360
8,7,748,sample description sorry,296
5,1,335,sample description sorry,585
3,6,271,sample description sorry,448
10,2,394,sample description sorry,43
1,1,373,sample description sorry,301
10,6,592,sample description sorry,165
5,6,505,sample description sorry,320
9,7,87,sample description sorry,13
8,2,377,sample description sorry,580
3,6,108,sample description sorry,177
9,2,354,sample description sorry,462
6,2,54,sample description sorry,243
3,3,95,sample description sorry,416
11,6,793,sample description sorry,318
5,3,884,sample description sorry,612
7,4,905,sample description sorry,338
10,6,488,sample description sorry,383
5,7,15,sample description sorry,625
2,4,315,sample description sorry,629
8,4,814,sample description sorry,173
5,5,903,sample description sorry,230
4,2,477,sample description sorry,118
4,7,318,sample description sorry,575
11,2,138,sample description sorry,334
5,1,290,sample description sorry,679
5,5,753,sample description sorry,245
9,6,143,sample description sorry,274
5,1,426,sample description sorry,10
4,5,684,sample description sorry,199
1,1,957,sample description sorry,81
11,1,743,sample description sorry,424
1,5,603,sample description sorry,592
7,2,638,sample description sorry,59
9,6,578,sample description sorry,168
6,3,434,sample description sorry,171
4,3,684,sample description sorry,9
4,1,696,sample description sorry,141
9,3,657,sample description sorry,619
5,4,782,sample description sorry,373
6,4,321,sample description sorry,392
5,4,504,sample description sorry,11
1,4,1000,sample description sorry,37
10,3,394,sample description sorry,673
9,5,157,sample description sorry,34
8,6,743,sample description sorry,558
3,6,258,sample description sorry,366
3,3,976,sample description sorry,686
4,1,328,sample description sorry,649
2,4,898,sample description sorry,125
11,6,433,sample description sorry,637
5,4,625,sample description sorry,458
7,4,115,sample description sorry,596
5,3,810,sample description sorry,297
11,6,734,sample description sorry,228
9,4,906,sample description sorry,531
11,1,446,sample description sorry,137
9,7,775,sample description sorry,146
6,4,217,sample description sorry,184
5,2,447,sample description sorry,264
9,3,147,sample description sorry,484
4,2,744,sample description sorry,590
2,3,214,sample description sorry,353
5,7,409,sample description sorry,54
2,5,79,sample description sorry,604
5,2,943,sample description sorry,349
8,1,836,sample description sorry,574
8,5,384,sample description sorry,187
9,5,299,sample description sorry,591
7,3,7,sample description sorry,465
3,1,767,sample description sorry,655
6,7,181,sample description sorry,351
11,1,994,sample description sorry,180
2,1,475,sample description sorry,261
10,1,363,sample description sorry,559
11,3,255,sample description sorry,263
11,1,290,sample description sorry,15
11,5,239,sample description sorry,650
7,4,445,sample description sorry,419
1,4,515,sample description sorry,160
3,5,186,sample description sorry,38
11,5,327,sample description sorry,152
1,4,413,sample description sorry,118
8,4,578,sample description sorry,494
11,6,242,sample description sorry,392
2,2,592,sample description sorry,347
4,7,874,sample description sorry,160
5,6,898,sample description sorry,690
2,4,508,sample description sorry,185
5,5,837,sample description sorry,207
1,4,409,sample description sorry,77
6,3,221,sample description sorry,137
5,2,894,sample description sorry,681
1,2,62,sample description sorry,134
4,4,210,sample description sorry,51
5,1,116,sample description sorry,392
8,5,403,sample description sorry,186
9,7,398,sample description sorry,341
7,1,464,sample description sorry,124
2,1,518,sample description sorry,558
5,2,179,sample description sorry,268
6,2,725,sample description sorry,328
4,7,954,sample description sorry,265
3,3,125,sample description sorry,155
6,5,263,sample description sorry,391
4,6,931,sample description sorry,304
2,2,355,sample description sorry,350
4,1,780,sample description sorry,19
11,3,804,sample description sorry,244
11,3,252,sample description sorry,153
2,7,762,sample description sorry,356
2,4,231,sample description sorry,47
10,1,415,sample description sorry,55
5,3,47,sample description sorry,229
6,2,426,sample description sorry,145
1,7,961,sample description sorry,626
8,2,149,sample description sorry,268
9,2,850,sample description sorry,165
9,1,721,sample description sorry,133
7,7,639,sample description sorry,275
2,4,630,sample description sorry,203
2,4,220,sample description sorry,618
6,6,764,sample description sorry,333
5,3,865,sample description sorry,326
9,2,18,sample description sorry,294
9,4,254,sample description sorry,611
4,4,884,sample description sorry,567
9,6,311,sample description sorry,428
6,6,828,sample description sorry,250
6,4,926,sample description sorry,417
4,7,486,sample description sorry,543
4,2,247,sample description sorry,155
6,4,114,sample description sorry,44
8,5,105,sample description sorry,263
7,6,190,sample description sorry,391
8,2,787,sample description sorry,192
10,1,155,sample description sorry,44
2,6,444,sample description sorry,215
8,3,937,sample description sorry,218
11,2,846,sample description sorry,412
9,4,677,sample description sorry,52
6,4,688,sample description sorry,113
6,6,199,sample description sorry,648
11,4,985,sample description sorry,408
1,2,369,sample description sorry,317
3,7,190,sample description sorry,252
8,6,794,sample description sorry,659
11,2,488,sample description sorry,326
11,5,709,sample description sorry,359
3,5,86,sample description sorry,17
4,3,327,sample description sorry,328
9,1,733,sample description sorry,320
10,3,802,sample description sorry,653
10,6,853,sample description sorry,420
5,6,706,sample description sorry,306
10,5,807,sample description sorry,361
9,4,466,sample description sorry,77
3,6,577,sample description sorry,218
10,1,361,sample description sorry,283
8,6,469,sample description sorry,659
6,2,964,sample description sorry,590
1,5,633,sample description sorry,190
3,1,191,sample description sorry,500
4,7,104,sample description sorry,473
1,4,178,sample description sorry,559
4,6,539,sample description sorry,297
7,4,318,sample description sorry,417
2,6,707,sample description sorry,699
10,6,716,sample description sorry,390
7,7,912,sample description sorry,521
4,5,411,sample description sorry,3
10,5,527,sample description sorry,138
9,3,395,sample description sorry,203
10,7,442,sample description sorry,388
4,2,982,sample description sorry,23
1,2,709,sample description sorry,170
5,6,575,sample description sorry,557
3,5,988,sample description sorry,342
5,7,987,sample description sorry,155
10,3,443,sample description sorry,567
4,7,547,sample description sorry,240
8,1,261,sample description sorry,620
3,1,461,sample description sorry,156
1,6,72,sample description sorry,532
10,2,431,sample description sorry,257
5,6,293,sample description sorry,384
6,6,681,sample description sorry,651
5,7,229,sample description sorry,514
10,7,309,sample description sorry,56
9,6,419,sample description sorry,572
4,3,823,sample description sorry,345
9,2,355,sample description sorry,676
3,6,873,sample description sorry,538
6,1,131,sample description sorry,130
11,3,130,sample description sorry,166
8,4,301,sample description sorry,519
9,5,199,sample description sorry,233
5,4,339,sample description sorry,575
2,7,357,sample description sorry,502
10,7,771,sample description sorry,671
6,3,587,sample description sorry,455
11,6,566,sample description sorry,428
7,4,98,sample description sorry,623
4,2,19,sample description sorry,14
10,6,208,sample description sorry,459
7,3,943,sample description sorry,439
6,2,649,sample description sorry,285
6,4,628,sample description sorry,66
8,6,364,sample description sorry,386
6,3,608,sample description sorry,492
10,5,941,sample description sorry,647
7,7,535,sample description sorry,263
9,5,456,sample description sorry,483
9,2,665,sample description sorry,236
7,4,303,sample description sorry,36
7,7,372,sample description sorry,64
2,5,254,sample description sorry,333
7,7,871,sample description sorry,341
10,4,58,sample description sorry,402
7,3,526,sample description sorry,505
7,5,116,sample description sorry,681
9,6,100,sample description sorry,434
2,2,993,sample description sorry,294
5,3,491,sample description sorry,696
11,4,289,sample description sorry,638
8,2,564,sample description sorry,340
1,3,431,sample description sorry,564
9,2,475,sample description sorry,378
8,2,680,sample description sorry,254
7,7,128,sample description sorry,165
4,2,62,sample description sorry,245
8,6,858,sample description sorry,59
6,2,142,sample description sorry,170
9,1,696,sample description sorry,324
6,2,624,sample description sorry,624
2,5,785,sample description sorry,314
10,2,596,sample description sorry,396
1,3,101,sample description sorry,460
7,3,586,sample description sorry,102
5,3,697,sample description sorry,658
2,2,422,sample description sorry,530
7,1,139,sample description sorry,620
5,2,307,sample description sorry,478
10,7,221,sample description sorry,336
6,6,759,sample description sorry,406
6,4,97,sample description sorry,190
5,5,834,sample description sorry,354
7,3,777,sample description sorry,617
8,4,394,sample description sorry,454
8,1,302,sample description sorry,412
2,5,113,sample description sorry,475
6,3,975,sample description sorry,437
2,1,183,sample description sorry,596
2,1,872,sample description sorry,497
1,6,858,sample description sorry,190
8,3,127,sample description sorry,163
7,3,557,sample description sorry,249
6,6,131,sample description sorry,69
4,1,1,sample description sorry,551
8,6,139,sample description sorry,383
8,5,905,sample description sorry,211
3,6,939,sample description sorry,37
4,4,791,sample description sorry,527
11,2,572,sample description sorry,546
5,7,596,sample description sorry,573
3,7,949,sample description sorry,396
5,2,138,sample description sorry,503
6,3,244,sample description sorry,651
10,6,782,sample description sorry,321
8,2,65,sample description sorry,559
9,2,984,sample description sorry,230
4,4,19,sample description sorry,8
9,4,396,sample description sorry,211
11,6,402,sample description sorry,234
1,5,656,sample description sorry,323
6,1,521,sample description sorry,648
8,7,957,sample description sorry,688
7,2,304,sample description sorry,322
11,6,849,sample description sorry,565
8,5,246,sample description sorry,414
3,7,309,sample description sorry,299
6,6,128,sample description sorry,234
3,4,237,sample description sorry,293
6,4,558,sample description sorry,484
8,5,578,sample description sorry,690
10,5,54,sample description sorry,15
9,5,146,sample description sorry,243
9,3,669,sample description sorry,181
6,2,310,sample description sorry,617
1,3,279,sample description sorry,82
8,6,414,sample description sorry,662
1,6,613,sample description sorry,355
4,2,105,sample description sorry,594
5,7,273,sample description sorry,216
10,6,366,sample description sorry,408
2,1,133,sample description sorry,399
10,7,154,sample description sorry,125
7,7,144,sample description sorry,472
7,2,239,sample description sorry,211
8,5,29,sample description sorry,356
9,2,796,sample description sorry,111
6,2,625,sample description sorry,216
10,2,812,sample description sorry,126
4,6,646,sample description sorry,352
11,6,259,sample description sorry,186
6,7,999,sample description sorry,226
8,2,229,sample description sorry,666
4,1,134,sample description sorry,62
5,5,938,sample description sorry,118
10,7,141,sample description sorry,284
1,6,49,sample description sorry,177
2,6,744,sample description sorry,492
6,2,761,sample description sorry,340
1,3,394,sample description sorry,192
3,5,54,sample description sorry,611
5,3,403,sample description sorry,164
1,3,426,sample description sorry,154
1,6,333,sample description sorry,374
8,1,862,sample description sorry,489
6,6,951,sample description sorry,37
2,4,749,sample description sorry,52
8,3,845,sample description sorry,132
1,1,623,sample description sorry,330
5,4,250,sample description sorry,169
4,2,745,sample description sorry,29
11,3,996,sample description sorry,475
2,3,854,sample description sorry,180
7,3,826,sample description sorry,666
7,5,465,sample description sorry,35
11,6,429,sample description sorry,285
3,2,261,sample description sorry,593
5,2,792,sample description sorry,695
2,5,944,sample description sorry,229
4,6,466,sample description sorry,399
8,5,195,sample description sorry,437
11,2,728,sample description sorry,62
11,5,796,sample description sorry,604
1,5,237,sample description sorry,558
2,6,138,sample description sorry,701
5,1,348,sample description sorry,269
7,4,671,sample description sorry,55
1,7,804,sample description sorry,391
4,6,728,sample description sorry,33
7,6,799,sample description sorry,371
5,7,784,sample description sorry,45
11,7,894,sample description sorry,23
6,3,864,sample description sorry,258
6,5,981,sample description sorry,616
1,1,621,sample description sorry,174
4,3,310,sample description sorry,525
7,6,474,sample description sorry,200
5,7,818,sample description sorry,38
6,1,853,sample description sorry,246
10,7,696,sample description sorry,22
7,6,124,sample description sorry,372
8,7,758,sample description sorry,509
3,4,863,sample description sorry,692
7,7,500,sample description sorry,689
6,3,14,sample description sorry,593
3,4,654,sample description sorry,10
10,3,254,sample description sorry,417
5,3,949,sample description sorry,650
1,4,498,sample description sorry,671
8,5,728,sample description sorry,677
11,5,726,sample description sorry,508
7,4,488,sample description sorry,72
9,7,221,sample description sorry,438
11,7,435,sample description sorry,120
9,1,270,sample description sorry,212
1,6,868,sample description sorry,551
8,7,955,sample description sorry,482
2,6,310,sample description sorry,325
9,6,878,sample description sorry,265
2,4,89,sample description sorry,445
5,6,13,sample description sorry,253
7,1,632,sample description sorry,342
4,6,492,sample description sorry,692
7,5,616,sample description sorry,175
4,3,482,sample description sorry,667
5,6,796,sample description sorry,314
9,2,906,sample description sorry,628
9,2,275,sample description sorry,386
8,7,641,sample description sorry,262
1,2,411,sample description sorry,264
6,1,32,sample description sorry,164
4,2,832,sample description sorry,445
11,5,225,sample description sorry,351
2,2,21,sample description sorry,330
1,6,400,sample description sorry,691
5,1,53,sample description sorry,242
9,1,505,sample description sorry,572
5,4,115,sample description sorry,367
10,2,634,sample description sorry,415
8,1,590,sample description sorry,337
9,6,448,sample description sorry,486
4,2,941,sample description sorry,68
8,4,739,sample description sorry,543
4,5,758,sample description sorry,109
10,3,675,sample description sorry,554
10,4,927,sample description sorry,404
1,1,163,sample description sorry,103
9,6,55,sample description sorry,27
4,6,492,sample description sorry,281
10,6,540,sample description sorry,134
9,7,376,sample description sorry,638
5,1,315,sample description sorry,671
4,5,817,sample description sorry,680
3,3,816,sample description sorry,498
5,1,516,sample description sorry,538
2,1,219,sample description sorry,109
8,7,718,sample description sorry,108
9,6,776,sample description sorry,650
4,1,555,sample description sorry,121
3,3,361,sample description sorry,701
1,2,724,sample description sorry,605
9,2,359,sample description sorry,646
8,4,653,sample description sorry,69
5,5,728,sample description sorry,400
6,4,598,sample description sorry,170
6,3,338,sample description sorry,209
4,1,10,sample description sorry,613
8,5,412,sample description sorry,274
8,3,674,sample description sorry,431
1,7,659,sample description sorry,595
10,4,117,sample description sorry,500
2,2,128,sample description sorry,550
6,4,372,sample description sorry,6
3,5,829,sample description sorry,462
7,6,36,sample description sorry,472
2,7,256,sample description sorry,303
9,4,206,sample description sorry,203
10,6,857,sample description sorry,318
9,2,1000,sample description sorry,548
6,7,941,sample description sorry,311
5,5,313,sample description sorry,91
6,3,618,sample description sorry,641
10,2,272,sample description sorry,577
7,2,546,sample description sorry,563
10,6,13,sample description sorry,298
10,3,543,sample description sorry,82
2,1,926,sample description sorry,134
5,1,374,sample description sorry,201
1,1,177,sample description sorry,38
4,5,311,sample description sorry,379
8,4,796,sample description sorry,214
1,1,125,sample description sorry,417
3,4,343,sample description sorry,247
8,6,682,sample description sorry,378
6,6,642,sample description sorry,28
4,4,882,sample description sorry,500
2,6,609,sample description sorry,576
5,3,718,sample description sorry,511
4,4,255,sample description sorry,597
6,7,695,sample description sorry,407
2,2,426,sample description sorry,594
6,5,610,sample description sorry,364
8,1,391,sample description sorry,576
1,7,264,sample description sorry,634
10,3,900,sample description sorry,642
5,1,592,sample description sorry,156
10,2,916,sample description sorry,502
9,5,996,sample description sorry,276
3,4,858,sample description sorry,146
6,6,868,sample description sorry,677
7,4,55,sample description sorry,671
6,6,727,sample description sorry,633
2,1,284,sample description sorry,595
6,7,845,sample description sorry,627
6,3,733,sample description sorry,682
9,6,828,sample description sorry,50
4,4,320,sample description sorry,259
8,3,142,sample description sorry,521
6,7,632,sample description sorry,71
5,4,23,sample description sorry,302
7,7,899,sample description sorry,178
4,2,933,sample description sorry,688
5,4,558,sample description sorry,524
1,7,368,sample description sorry,341
9,2,561,sample description sorry,420
7,6,360,sample description sorry,534
11,4,928,sample description sorry,209
1,2,397,sample description sorry,111
10,1,87,sample description sorry,405
10,5,931,sample description sorry,314
2,5,661,sample description sorry,518
9,5,909,sample description sorry,252
9,1,516,sample description sorry,490
4,4,864,sample description sorry,132
10,2,797,sample description sorry,21
10,4,276,sample description sorry,2
9,1,230,sample description sorry,601
9,7,137,sample description sorry,529
11,1,926,sample description sorry,577
10,5,562,sample description sorry,461
9,5,743,sample description sorry,393
4,5,280,sample description sorry,201
3,2,937,sample description sorry,635
8,4,357,sample description sorry,173
8,6,182,sample description sorry,597
11,3,834,sample description sorry,13
7,2,292,sample description sorry,113
3,3,461,sample description sorry,665
4,3,923,sample description sorry,235
9,2,131,sample description sorry,52
8,4,21,sample description sorry,209
9,4,1,sample description sorry,6
2,7,179,sample description sorry,512
7,2,810,sample description sorry,690
2,3,564,sample description sorry,47
7,5,304,sample description sorry,667
10,5,540,sample description sorry,403
7,3,414,sample description sorry,80
8,7,379,sample description sorry,362
5,5,544,sample description sorry,493
1,1,734,sample description sorry,479
3,7,659,sample description sorry,104
3,1,553,sample description sorry,135
2,6,842,sample description sorry,189
1,7,947,sample description sorry,74
11,4,438,sample description sorry,283
3,3,817,sample description sorry,670
1,4,717,sample description sorry,335
9,3,788,sample description sorry,493
1,6,468,sample description sorry,115
8,1,753,sample description sorry,388
5,5,146,sample description sorry,343
1,6,398,sample description sorry,473
6,6,85,sample description sorry,587
4,3,128,sample description sorry,597
10,6,406,sample description sorry,220
4,2,911,sample description sorry,625
2,1,903,sample description sorry,45
11,1,431,sample description sorry,630
6,1,1004,sample description sorry,664
4,7,847,sample description sorry,385
4,2,581,sample description sorry,78
1,3,542,sample description sorry,491
4,4,454,sample description sorry,510
4,2,45,sample description sorry,364
8,3,421,sample description sorry,335
11,3,888,sample description sorry,140
6,4,132,sample description sorry,119
9,6,104,sample description sorry,417
1,5,292,sample description sorry,406
6,2,640,sample description sorry,449
6,2,590,sample description sorry,321
7,6,882,sample description sorry,671
8,5,558,sample description sorry,158
11,7,714,sample description sorry,591
9,6,589,sample description sorry,260
5,2,152,sample description sorry,178
3,6,551,sample description sorry,504
6,6,181,sample description sorry,427
2,1,52,sample description sorry,540
11,1,597,sample description sorry,292
5,4,666,sample description sorry,585
6,2,343,sample description sorry,507
2,1,350,sample description sorry,609
9,6,961,sample description sorry,434
1,1,159,sample description sorry,239
4,1,516,sample description sorry,184
11,4,407,sample description sorry,250
3,5,783,sample description sorry,659
8,1,104,sample description sorry,384
4,1,285,sample description sorry,306
3,3,380,sample description sorry,98
7,3,207,sample description sorry,582
11,7,101,sample description sorry,433
11,5,35,sample description sorry,343
10,2,73,sample description sorry,574
3,3,49,sample description sorry,545
3,2,663,sample description sorry,262
10,2,388,sample description sorry,568
4,1,521,sample description sorry,478
6,2,33,sample description sorry,309
7,5,590,sample description sorry,415
11,4,11,sample description sorry,244
1,7,107,sample description sorry,425
5,7,119,sample description sorry,127
8,6,524,sample description sorry,640
8,3,357,sample description sorry,272
2,3,856,sample description sorry,328
5,5,551,sample description sorry,663
8,4,319,sample description sorry,187
6,6,945,sample description sorry,687
1,7,252,sample description sorry,614
10,2,524,sample description sorry,211
